Sale_ID,Drug_ID,Quantity_Sold,Revenue,Sale_Date,Region
S-506,D-4814,3,2876.92,2024-11-23,London
S-507,D-2721,44,3849.5,2021-08-27,Leeds
S-508,D-9461,32,2891.42,2023-04-07,Liverpool
S-509,D-4632,98,2503.61,2024-03-15,Birmingham
S-510,D-1034,5,2989.45,2023-05-26,Manchester
S-511,D-2973,75,1010.24,2022-01-28,Leeds
S-512,D-5137,82,4746.19,2021-04-03,Manchester
S-513,D-9253,96,2105.48,2020-01-18,Leeds
S-514,D-7348,35,1871.55,2020-11-27,Birmingham
S-515,D-9661,44,4369.85,2023-08-13,Birmingham
S-516,D-596,72,772.51,2021-11-10,Birmingham
S-517,D-3740,62,2356.09,2021-06-30,London
S-518,D-2286,47,483.09,2024-05-28,Liverpool
S-519,D-4046,74,238.56,2023-12-14,Leeds
S-520,D-9140,45,3590.61,2020-06-05,Manchester
S-521,D-8885,8,4248.85,2024-09-27,Manchester
S-522,D-7335,66,4397.94,2022-02-13,London
S-523,D-6861,90,1018.91,2021-01-12,London
S-524,D-7672,24,4371.59,2023-11-19,Leeds
S-525,D-6377,45,3076.26,2021-02-18,Manchester
S-526,D-7049,62,3177.62,2023-12-14,Manchester
S-527,D-595,17,3263.5,2024-07-08,Birmingham
S-528,D-6345,29,2724.01,2024-10-02,Birmingham
S-529,D-2709,24,4218.34,2025-01-24,Leeds
S-530,D-8579,95,2147.18,2022-09-12,London
S-531,D-9458,90,2569.5,2023-10-07,Manchester
S-532,D-5246,88,3394.25,2024-04-17,London
S-533,D-1164,25,3378.99,2023-08-18,Liverpool
S-534,D-3310,2,3214.95,2024-08-29,London
S-535,D-5075,1,3728.1,2023-10-17,London
S-536,D-274,62,1036.77,2021-05-09,Leeds
S-537,D-3481,1,149.21,2024-01-14,Birmingham
S-538,D-9244,72,1339.06,2023-10-30,Birmingham
S-539,D-7707,54,1473.27,2022-03-16,Liverpool
S-540,D-9014,9,810.8,2022-02-07,London
S-541,D-3570,72,3004.07,2022-05-11,Birmingham
S-542,D-8746,56,4383.68,2024-06-07,London
S-543,D-7556,78,4220.5,2024-02-14,Leeds
S-544,D-4699,39,2746.91,2022-01-13,Manchester
S-545,D-4755,65,1162.79,2022-05-03,Liverpool
S-546,D-3186,39,4148.31,2023-09-28,Birmingham
S-547,D-350,51,706.98,2020-08-28,London
S-548,D-8652,88,3480.67,2022-06-06,Liverpool
S-549,D-1638,59,416.28,2021-12-29,Birmingham
S-550,D-8365,37,1278.17,2022-04-24,London
S-551,D-3221,60,4515.02,2022-11-09,Birmingham
S-552,D-6676,93,2766.25,2022-09-20,London
S-553,D-3913,81,4149.36,2024-08-05,London
S-554,D-2640,97,147.05,2020-09-07,Leeds
S-555,D-9314,45,167.08,2021-03-05,Manchester
S-556,D-3351,22,136.05,2021-04-13,Manchester
S-557,D-7336,96,1311.66,2021-12-19,Manchester
S-558,D-140,80,4668.29,2023-04-05,Birmingham
S-559,D-2956,13,4387.44,2021-04-19,London
S-560,D-6306,35,1789.01,2021-10-26,Manchester
S-561,D-6257,71,1615.46,2020-07-18,Manchester
S-562,D-3971,32,3703.29,2023-07-12,Leeds
S-563,D-8353,95,4477.85,2023-06-20,Birmingham
S-564,D-2734,47,2879.51,2022-10-25,London
S-565,D-73,83,4180.77,2024-08-12,London
S-566,D-7732,49,619.58,2023-12-18,London
S-567,D-2006,47,1589.79,2023-07-15,Manchester
S-568,D-5706,6,4390.63,2020-07-12,Manchester
S-569,D-5062,72,2219.99,2021-10-04,Manchester
S-570,D-9163,82,3705.33,2023-07-29,Manchester
S-571,D-1309,99,825.47,2023-04-25,Manchester
S-572,D-9027,49,1824.53,2024-12-19,London
S-573,D-5337,74,2786.51,2020-03-01,Manchester
S-574,D-1921,18,282.65,2024-11-23,Leeds
S-575,D-3645,86,3722.74,2023-03-27,Leeds
S-576,D-3658,18,4024.25,2024-01-21,Manchester
S-577,D-1728,59,327.57,2020-01-19,Leeds
S-578,D-1273,85,1692.04,2022-12-28,Birmingham
S-579,D-7699,1,375.9,2022-07-16,Leeds
S-580,D-8346,96,3442.76,2023-04-26,London
S-581,D-6799,23,2358.66,2023-07-25,Birmingham
S-582,D-926,43,3049.13,2024-07-30,Manchester
S-583,D-5589,17,133.99,2024-08-23,Liverpool
S-584,D-7172,87,2015.46,2025-02-17,Manchester
S-585,D-7358,88,2035.16,2021-11-16,Birmingham
S-586,D-6652,48,4307.84,2024-02-25,London
S-587,D-7411,82,3910.93,2021-11-12,Manchester
S-588,D-8083,86,3837.23,2022-04-27,Manchester
S-589,D-1172,91,4560.93,2023-09-16,London
S-590,D-9715,34,2630.05,2024-02-17,Birmingham
S-591,D-2238,81,1045.22,2020-03-31,Leeds
S-592,D-9154,14,2656.25,2023-04-23,London
S-593,D-9055,15,4416.37,2022-11-10,Liverpool
S-594,D-9942,96,2700.09,2023-06-10,London
S-595,D-2209,86,2749.84,2021-05-27,London
S-596,D-547,8,1963.92,2023-12-23,London
S-597,D-3731,97,2101.99,2021-01-31,Leeds
S-598,D-968,48,4556.0,2024-07-17,Leeds
S-599,D-2558,46,2131.84,2020-03-24,Birmingham
S-600,D-8695,95,2123.77,2023-05-09,Manchester
S-601,D-7274,53,1049.87,2025-01-12,Manchester
S-602,D-5237,23,4772.55,2024-10-19,London
S-603,D-7174,84,3391.67,2020-03-25,London
S-604,D-4421,39,2427.57,2020-09-17,Birmingham
S-605,D-549,10,425.71,2023-08-24,Leeds
S-606,D-5858,19,4594.16,2021-02-25,Liverpool
S-607,D-8250,55,2342.7,2023-12-05,Leeds
S-608,D-3043,85,1007.56,2021-07-18,Birmingham
S-609,D-3904,53,2114.14,2020-06-05,Manchester
S-610,D-212,58,4622.39,2022-03-19,Leeds
S-611,D-3428,54,2895.66,2023-03-23,London
S-612,D-6843,83,1565.84,2022-10-14,Birmingham
S-613,D-213,65,3399.17,2021-10-19,Manchester
S-614,D-6195,4,981.61,2023-11-13,Birmingham
S-615,D-7175,83,1985.18,2022-10-12,London
S-616,D-8009,73,586.42,2022-11-14,Leeds
S-617,D-8682,34,4287.58,2023-03-23,Birmingham
S-618,D-7900,7,3565.85,2022-05-14,London
S-619,D-1815,95,3199.33,2023-08-02,Leeds
S-620,D-9743,41,2364.48,2022-02-22,Leeds
S-621,D-2782,73,2745.36,2020-09-11,Liverpool
S-622,D-4363,52,3671.59,2024-01-01,Leeds
S-623,D-9783,39,3390.91,2020-03-01,Leeds
S-624,D-7736,62,1397.43,2024-08-02,London
S-625,D-2867,5,3481.77,2020-06-10,Liverpool
S-626,D-6194,32,1363.33,2022-12-23,Liverpool
S-627,D-5303,26,4178.86,2021-11-27,Manchester
S-628,D-5597,55,3995.13,2020-08-01,London
S-629,D-7625,35,3785.99,2020-05-05,London
S-630,D-1051,22,2414.34,2020-04-06,Leeds
S-631,D-3103,37,1871.92,2022-02-07,London
S-632,D-6634,99,3983.69,2021-09-11,London
S-633,D-4618,42,4042.73,2020-03-04,Birmingham
S-634,D-9441,98,2415.13,2021-04-18,Birmingham
S-635,D-6787,26,4666.9,2022-01-11,Manchester
S-636,D-7810,92,300.61,2021-01-27,London
S-637,D-4240,20,2206.79,2024-01-11,Liverpool
S-638,D-5956,4,1401.01,2020-12-21,Liverpool
S-639,D-1553,56,4228.71,2024-10-18,London
S-640,D-5066,41,2717.95,2021-11-08,London
S-641,D-5184,35,2763.02,2023-12-15,Birmingham
S-642,D-3750,93,4767.1,2022-03-07,London
S-643,D-7416,94,4357.66,2023-02-20,London
S-644,D-5840,29,4386.51,2021-06-05,Birmingham
S-645,D-2912,18,4900.63,2020-12-21,Leeds
S-646,D-5824,53,2711.01,2021-05-23,Leeds
S-647,D-7265,82,4123.67,2022-08-24,Manchester
S-648,D-4923,9,1988.72,2020-12-01,London
S-649,D-4869,38,2631.32,2024-12-02,Liverpool
S-650,D-8491,29,2999.43,2020-03-20,Birmingham
S-651,D-8714,39,1903.19,2022-08-27,Birmingham
S-652,D-2396,8,222.41,2024-11-23,Liverpool
S-653,D-5295,90,1206.08,2023-03-12,Manchester
S-654,D-2286,86,2912.5,2023-05-17,London
S-655,D-6870,99,4608.7,2021-09-08,London
S-656,D-9889,27,1084.42,2020-08-24,Leeds
S-657,D-9396,62,2360.38,2025-01-13,Leeds
S-658,D-796,10,2247.37,2022-01-24,Manchester
S-659,D-1844,45,1464.06,2020-11-12,Manchester
S-660,D-8530,20,3604.97,2022-07-25,Liverpool
S-661,D-5986,92,1564.15,2025-02-08,Manchester
S-662,D-1708,35,924.37,2021-01-11,Liverpool
S-663,D-1688,25,596.04,2024-10-24,Birmingham
S-664,D-1839,16,1454.77,2020-05-07,Manchester
S-665,D-5156,6,3154.75,2022-12-14,Leeds
S-666,D-7091,78,3315.87,2024-07-13,Manchester
S-667,D-7805,9,2736.01,2023-08-23,Leeds
S-668,D-4091,43,1617.32,2023-02-25,Liverpool
S-669,D-3805,87,2805.32,2020-08-02,Manchester
S-670,D-8904,53,4448.05,2024-04-20,Birmingham
S-671,D-5642,69,954.76,2022-11-26,Manchester
S-672,D-1222,32,3352.38,2020-02-09,London
S-673,D-5240,84,4651.19,2023-07-29,Birmingham
S-674,D-7536,4,4684.48,2024-03-03,Liverpool
S-675,D-7010,80,1622.24,2020-11-23,Birmingham
S-676,D-4700,95,1535.5,2023-09-08,Liverpool
S-677,D-6889,47,966.8,2023-01-30,Liverpool
S-678,D-8101,31,2426.3,2023-11-29,Leeds
S-679,D-608,94,2243.58,2021-04-20,London
S-680,D-6034,10,3665.53,2023-09-15,Liverpool
S-681,D-988,96,3997.55,2021-07-01,Liverpool
S-682,D-6779,24,4219.36,2024-06-09,London
S-683,D-8718,21,4642.25,2022-04-19,Manchester
S-684,D-152,47,1006.32,2024-07-30,Liverpool
S-685,D-9970,21,2111.7,2024-02-11,Leeds
S-686,D-8923,95,896.54,2023-12-15,Birmingham
S-687,D-3315,99,4586.85,2023-09-15,Birmingham
S-688,D-8258,52,1239.75,2025-01-14,London
S-689,D-3433,36,2557.6,2022-04-13,London
S-690,D-1110,76,2895.29,2022-09-28,Manchester
S-691,D-9551,57,1285.3,2022-02-01,London
S-692,D-3660,37,1660.68,2020-09-26,Birmingham
S-693,D-4247,57,1553.91,2022-05-16,Leeds
S-694,D-7110,71,2044.16,2023-11-01,Liverpool
S-695,D-5303,60,2550.05,2022-01-27,Manchester
S-696,D-992,8,4037.07,2023-12-14,Birmingham
S-697,D-2908,56,1320.09,2024-11-05,Manchester
S-698,D-7945,57,3830.13,2023-03-23,Manchester
S-699,D-5244,84,4191.99,2022-11-11,Manchester
S-700,D-8342,81,4885.02,2020-03-30,Birmingham
S-701,D-7018,86,4714.08,2024-03-15,Leeds
S-702,D-846,49,305.78,2022-10-06,Liverpool
S-703,D-4074,38,4585.37,2021-07-18,London
S-704,D-4903,37,1677.21,2024-02-23,Liverpool
S-705,D-5638,21,4795.74,2021-10-21,Manchester
S-706,D-6174,65,1996.46,2023-01-07,London
S-707,D-3322,53,2151.1,2022-03-13,Liverpool
S-708,D-3950,81,2487.16,2022-11-23,Leeds
S-709,D-3385,30,4030.66,2022-05-18,Liverpool
S-710,D-8856,5,3359.96,2025-01-26,Leeds
S-711,D-9472,60,380.47,2022-05-08,Leeds
S-712,D-2470,85,4522.82,2024-09-22,Liverpool
S-713,D-4002,95,2874.75,2020-02-01,Leeds
S-714,D-4926,4,114.62,2024-05-24,Liverpool
S-715,D-5892,59,3139.92,2021-08-16,London
S-716,D-2268,68,3505.9,2020-09-22,Leeds
S-717,D-4570,11,3633.6,2022-01-19,Manchester
S-718,D-5260,95,3093.1,2023-06-16,London
S-719,D-7407,6,4645.42,2024-02-26,Manchester
S-720,D-879,94,3202.58,2024-09-20,Manchester
S-721,D-5555,9,3981.35,2022-01-16,Leeds
S-722,D-1264,94,4115.11,2024-01-19,Birmingham
S-723,D-5191,5,4241.41,2024-03-04,Birmingham
S-724,D-5526,14,4137.0,2023-10-24,London
S-725,D-7709,18,4465.61,2020-02-23,Birmingham
S-726,D-8692,38,2044.3,2020-10-16,London
S-727,D-2187,38,2154.92,2022-07-03,Manchester
S-728,D-6594,68,2380.32,2021-11-19,Liverpool
S-729,D-3152,99,3023.8,2023-06-10,London
S-730,D-8773,2,1923.9,2022-01-25,Liverpool
S-731,D-8912,48,554.1,2022-08-09,Liverpool
S-732,D-124,51,294.2,2024-12-11,Leeds
S-733,D-3319,78,3602.28,2023-02-20,Birmingham
S-734,D-2723,82,1820.38,2024-01-10,Birmingham
S-735,D-4413,39,3672.51,2024-09-15,London
S-736,D-2382,17,898.65,2024-07-07,London
S-737,D-7602,14,2463.94,2022-12-04,Birmingham
S-738,D-1453,15,2049.39,2023-08-14,Liverpool
S-739,D-6186,95,437.91,2024-09-05,Manchester
S-740,D-1804,66,4898.56,2022-10-24,Manchester
S-741,D-8608,62,3658.47,2022-12-29,Birmingham
S-742,D-6385,40,3015.91,2023-11-10,Leeds
S-743,D-2633,92,798.2,2022-04-21,Birmingham
S-744,D-8377,76,226.62,2022-08-10,Leeds
S-745,D-6191,84,2322.8,2022-02-20,London
S-746,D-9503,3,4585.15,2021-12-17,Leeds
S-747,D-7581,4,2992.64,2021-01-09,London
S-748,D-4112,36,3544.59,2021-08-21,Liverpool
S-749,D-7888,33,1930.74,2022-09-07,London
S-750,D-6848,75,217.46,2021-01-06,Birmingham
S-751,D-2947,9,368.56,2024-07-22,Birmingham
S-752,D-3533,7,1358.38,2021-07-29,Leeds
S-753,D-7691,85,1443.49,2021-08-18,Leeds
S-754,D-403,100,1787.48,2021-11-03,Manchester
S-755,D-3427,93,4272.09,2024-02-13,Liverpool
S-756,D-9118,8,4183.44,2022-05-09,Leeds
S-757,D-5645,57,1972.96,2025-01-05,London
S-758,D-4573,22,1267.37,2024-06-17,Birmingham
S-759,D-7694,90,4731.05,2025-01-28,Liverpool
S-760,D-9180,25,1934.42,2022-05-29,London
S-761,D-7273,89,2299.25,2020-11-08,Birmingham
S-762,D-3038,10,866.27,2021-08-26,Liverpool
S-763,D-6771,94,1927.5,2022-07-09,Birmingham
S-764,D-8628,38,858.31,2021-12-07,Leeds
S-765,D-1573,73,4432.99,2023-01-26,Liverpool
S-766,D-9352,23,4364.78,2021-07-11,London
S-767,D-3101,4,206.54,2022-07-28,Liverpool
S-768,D-2013,37,656.71,2020-02-13,Manchester
S-769,D-2540,73,1664.65,2024-07-17,Leeds
S-770,D-2931,77,2884.39,2021-01-28,London
S-771,D-9371,27,4129.65,2022-05-02,Manchester
S-772,D-4597,3,2850.67,2020-05-21,Liverpool
S-773,D-1480,92,2865.81,2020-06-18,Leeds
S-774,D-2879,54,207.24,2024-09-15,Leeds
S-775,D-3653,38,1050.03,2022-06-26,London
S-776,D-2286,8,243.27,2021-01-27,Birmingham
S-777,D-8363,34,3746.99,2024-03-05,Manchester
S-778,D-16,11,3246.14,2020-11-14,Manchester
S-779,D-6419,17,3573.43,2020-02-08,Birmingham
S-780,D-3039,10,3541.8,2024-11-18,Birmingham
S-781,D-5711,8,241.47,2022-06-02,Manchester
S-782,D-3943,59,4719.03,2023-12-29,Manchester
S-783,D-9499,6,2336.34,2024-01-27,Leeds
S-784,D-4108,86,123.57,2023-09-30,Birmingham
S-785,D-1554,36,4183.89,2022-11-24,Manchester
S-786,D-8222,88,848.02,2021-07-26,London
S-787,D-5907,27,3685.98,2020-06-08,Leeds
S-788,D-4499,10,2645.13,2022-02-23,Manchester
S-789,D-5599,4,3078.41,2024-01-24,Liverpool
S-790,D-6031,45,4171.34,2020-12-20,Leeds
S-791,D-4559,48,789.82,2020-07-22,Liverpool
S-792,D-1056,2,3275.45,2023-05-29,Leeds
S-793,D-8834,28,4466.72,2024-03-07,Leeds
S-794,D-2691,12,2459.98,2020-08-18,Manchester
S-795,D-5215,47,1891.74,2024-11-27,Manchester
S-796,D-8828,94,2508.51,2020-06-15,London
S-797,D-8681,67,3095.54,2021-04-16,London
S-798,D-3917,66,1427.79,2021-04-08,Manchester
S-799,D-1402,59,1941.87,2024-10-14,London
S-800,D-4281,71,4340.25,2022-08-01,Leeds
S-801,D-59,41,1693.41,2020-09-21,Birmingham
S-802,D-839,5,4170.71,2022-02-10,Manchester
S-803,D-3806,50,1458.7,2021-01-03,London
S-804,D-5688,54,4841.29,2024-09-29,Birmingham
S-805,D-6592,2,1538.34,2023-07-17,Liverpool
S-806,D-3681,99,1486.3,2025-01-26,Birmingham
S-807,D-459,56,2151.0,2021-12-02,Birmingham
S-808,D-3327,57,4887.34,2024-06-11,Leeds
S-809,D-2598,46,3061.18,2023-03-27,Leeds
S-810,D-8276,83,4865.49,2023-10-31,London
S-811,D-2469,15,3668.0,2023-10-07,Manchester
S-812,D-7064,35,4448.79,2022-07-12,Birmingham
S-813,D-7780,15,2262.41,2025-01-02,Birmingham
S-814,D-3126,34,2433.65,2023-08-25,London
S-815,D-5348,67,3204.49,2022-08-06,Birmingham
S-816,D-4961,30,1500.3,2024-11-01,Leeds
S-817,D-149,45,3986.53,2020-07-06,Birmingham
S-818,D-5053,10,2695.31,2020-11-04,Liverpool
S-819,D-7320,43,3416.06,2021-10-07,Birmingham
S-820,D-9496,52,2251.04,2021-10-17,Leeds
S-821,D-8957,3,1921.41,2022-04-02,Birmingham
S-822,D-6231,73,4125.76,2020-09-09,London
S-823,D-5903,45,1896.77,2021-05-02,Leeds
S-824,D-7259,16,3901.07,2022-01-15,Liverpool
S-825,D-1643,35,2950.68,2021-06-24,Birmingham
S-826,D-6990,93,1457.49,2024-09-10,Manchester
S-827,D-8254,17,2297.36,2020-08-21,Leeds
S-828,D-9572,59,1286.17,2021-05-01,Birmingham
S-829,D-7155,61,1991.0,2020-01-09,London
S-830,D-2282,7,3438.98,2023-06-23,Birmingham
S-831,D-1514,88,4252.56,2023-10-31,Birmingham
S-832,D-3190,20,3122.92,2025-01-18,Birmingham
S-833,D-2421,9,2841.52,2023-12-30,Leeds
S-834,D-6008,44,1879.71,2022-06-23,Manchester
S-835,D-978,100,2052.71,2020-04-11,London
S-836,D-8594,30,807.51,2021-12-20,Leeds
S-837,D-6846,70,3368.43,2022-06-14,Birmingham
S-838,D-2829,50,2503.62,2022-05-28,Birmingham
S-839,D-8846,15,4435.86,2023-11-11,Birmingham
S-840,D-6682,14,1698.56,2020-08-09,Birmingham
S-841,D-8786,43,523.77,2021-12-26,Birmingham
S-842,D-5141,16,2387.91,2022-04-01,Leeds
S-843,D-6324,16,2698.45,2025-01-06,London
S-844,D-4787,11,1278.6,2021-09-06,Manchester
S-845,D-3446,91,4969.95,2023-08-13,Leeds
S-846,D-4884,56,433.0,2020-12-22,Manchester
S-847,D-7181,23,1494.78,2024-08-18,London
S-848,D-6335,93,4521.18,2021-11-29,London
S-849,D-829,61,3359.18,2021-04-07,Liverpool
S-850,D-8583,13,2262.46,2022-04-05,Leeds
S-851,D-8819,33,2280.23,2021-03-17,Birmingham
S-852,D-2865,27,2097.18,2020-08-09,Leeds
S-853,D-3456,97,1064.51,2020-07-04,Birmingham
S-854,D-333,48,2284.29,2021-05-30,Birmingham
S-855,D-9448,79,3633.19,2022-08-13,Manchester
S-856,D-2786,25,4774.69,2025-01-22,Manchester
S-857,D-5923,34,4988.53,2024-11-03,Leeds
S-858,D-8920,15,1047.01,2022-06-15,Manchester
S-859,D-7199,5,2666.98,2023-09-26,Manchester
S-860,D-2902,51,2250.33,2021-01-21,Leeds
S-861,D-8531,14,3902.68,2023-12-27,Leeds
S-862,D-9798,83,4997.72,2022-08-02,Birmingham
S-863,D-4743,54,4120.21,2023-06-04,Leeds
S-864,D-6473,42,2536.8,2022-04-25,Liverpool
S-865,D-7649,2,4380.99,2024-04-03,Birmingham
S-866,D-3498,81,4749.88,2024-08-04,Manchester
S-867,D-6438,33,4846.3,2024-03-14,Liverpool
S-868,D-3430,90,4386.94,2023-09-22,Leeds
S-869,D-1279,64,3370.09,2020-09-06,Liverpool
S-870,D-6499,24,2577.03,2025-02-01,Manchester
S-871,D-3316,41,2657.48,2020-05-03,London
S-872,D-4000,45,1971.89,2023-09-04,Birmingham
S-873,D-270,28,3371.33,2022-09-28,Leeds
S-874,D-9079,16,3935.45,2025-02-18,Birmingham
S-875,D-4809,90,3679.09,2022-02-16,Birmingham
S-876,D-6348,5,956.11,2020-03-21,London
S-877,D-687,64,144.9,2020-10-10,Leeds
S-878,D-1690,26,3461.64,2021-12-12,Birmingham
S-879,D-7686,64,249.01,2024-11-22,Liverpool
S-880,D-2584,10,4120.53,2024-12-29,Leeds
S-881,D-6458,24,1689.59,2020-03-05,Liverpool
S-882,D-2495,19,2721.44,2022-04-17,Birmingham
S-883,D-8424,1,1550.54,2024-11-25,London
S-884,D-234,57,959.67,2020-05-04,Liverpool
S-885,D-3861,19,4132.34,2021-06-28,Manchester
S-886,D-3400,42,2085.73,2024-01-01,Leeds
S-887,D-6640,94,1383.15,2024-05-31,Leeds
S-888,D-5106,5,2094.13,2023-10-05,Manchester
S-889,D-9973,70,553.95,2022-05-14,Leeds
S-890,D-805,83,3634.03,2021-07-17,London
S-891,D-8448,40,4302.03,2024-12-23,London
S-892,D-4653,42,3882.3,2023-09-16,Birmingham
S-893,D-8186,93,1796.08,2024-03-07,Leeds
S-894,D-4609,96,520.87,2020-10-10,Manchester
S-895,D-9355,23,412.03,2023-12-31,Birmingham
S-896,D-1323,39,4471.63,2022-12-17,London
S-897,D-1480,3,3415.62,2023-06-22,Manchester
S-898,D-7097,71,1243.87,2022-11-01,London
S-899,D-3925,67,2654.21,2022-09-24,London
S-900,D-4164,56,3180.27,2020-11-20,Leeds
S-901,D-3647,93,2558.82,2021-05-14,Leeds
S-902,D-567,5,4224.59,2022-10-21,Birmingham
S-903,D-3748,95,3155.28,2023-07-02,Liverpool
S-904,D-1557,79,2705.07,2024-03-19,Manchester
S-905,D-1001,55,4171.15,2022-06-14,Manchester
S-906,D-1605,87,2207.83,2023-05-29,London
S-907,D-6361,76,2594.12,2024-09-05,London
S-908,D-6752,17,1643.14,2020-04-24,Liverpool
S-909,D-3849,41,629.42,2023-11-14,Liverpool
S-910,D-6150,99,3231.11,2020-09-30,Birmingham
S-911,D-7071,30,2239.83,2022-09-04,Birmingham
S-912,D-2932,31,2108.31,2022-02-23,Liverpool
S-913,D-2355,53,360.02,2022-10-01,Manchester
S-914,D-8588,5,3964.52,2020-12-26,Liverpool
S-915,D-4492,13,2521.31,2023-06-09,Manchester
S-916,D-5945,87,4019.33,2024-05-17,London
S-917,D-5213,2,3716.03,2020-01-04,London
S-918,D-5014,75,2876.7,2024-08-12,Birmingham
S-919,D-1186,95,3109.0,2023-12-06,Manchester
S-920,D-4754,84,2369.25,2023-07-07,Manchester
S-921,D-44,79,624.38,2020-06-17,Birmingham
S-922,D-8740,74,4497.26,2021-08-05,Leeds
S-923,D-5428,31,3469.81,2024-05-29,London
S-924,D-7434,10,1911.0,2023-01-29,London
S-925,D-6200,76,4348.61,2024-03-28,Birmingham
S-926,D-2495,13,1001.49,2023-10-05,Liverpool
S-927,D-2668,99,1610.39,2020-06-09,Birmingham
S-928,D-9420,91,3716.03,2021-09-24,London
S-929,D-5768,35,1388.52,2022-04-09,Liverpool
S-930,D-1245,99,1990.63,2024-09-02,Birmingham
S-931,D-1706,8,4512.71,2021-02-11,Birmingham
S-932,D-31,4,1740.76,2022-06-13,Liverpool
S-933,D-8380,77,3472.57,2023-09-23,Leeds
S-934,D-5116,79,4682.35,2024-02-14,Birmingham
S-935,D-8636,88,3045.37,2021-01-12,London
S-936,D-6996,65,3619.49,2020-03-30,Birmingham
S-937,D-1308,15,2850.05,2022-01-13,Liverpool
S-938,D-597,22,4833.39,2021-05-07,Liverpool
S-939,D-6270,93,4843.65,2022-08-23,Manchester
S-940,D-6793,80,1058.72,2024-09-07,Birmingham
S-941,D-717,58,1654.12,2020-02-12,Leeds
S-942,D-986,91,1959.01,2024-09-11,Manchester
S-943,D-2993,15,1268.57,2023-06-21,Leeds
S-944,D-6382,76,127.86,2020-10-16,Manchester
S-945,D-101,18,4099.52,2021-11-29,Leeds
S-946,D-4853,85,879.64,2020-12-18,Liverpool
S-947,D-6863,90,4429.81,2023-12-04,Manchester
S-948,D-9686,83,3611.34,2020-12-30,Birmingham
S-949,D-289,24,504.46,2021-04-23,Liverpool
S-950,D-1703,67,3297.3,2024-03-28,Liverpool
S-951,D-7245,67,2552.38,2022-06-25,Birmingham
S-952,D-4291,58,393.33,2024-04-30,London
S-953,D-5497,40,503.09,2022-04-29,Liverpool
S-954,D-3265,94,1462.31,2023-07-14,London
S-955,D-8375,10,2642.32,2024-02-08,Liverpool
S-956,D-1736,43,256.19,2024-01-07,Birmingham
S-957,D-6222,91,3847.45,2022-01-27,Liverpool
S-958,D-2198,76,2714.51,2023-11-20,Liverpool
S-959,D-5117,33,2269.93,2024-09-08,Birmingham
S-960,D-4546,80,3460.28,2021-03-25,Liverpool
S-961,D-1190,20,4096.15,2023-04-06,Liverpool
S-962,D-392,46,1731.05,2021-08-15,Birmingham
S-963,D-6823,34,2288.58,2025-02-05,London
S-964,D-6372,82,2480.85,2024-04-28,Liverpool
S-965,D-8055,25,1521.55,2021-02-28,Manchester
S-966,D-8941,39,3261.45,2020-08-04,Manchester
S-967,D-8919,91,833.43,2022-05-08,Liverpool
S-968,D-4717,43,984.31,2023-07-13,Birmingham
S-969,D-5234,6,4428.89,2022-11-21,Birmingham
S-970,D-7711,20,434.63,2024-04-26,Leeds
S-971,D-3619,52,724.23,2022-04-10,Liverpool
S-972,D-2417,55,3345.95,2020-01-08,London
S-973,D-1248,34,4999.17,2022-05-28,Liverpool
S-974,D-7055,83,2794.0,2022-07-16,London
S-975,D-5721,23,4134.22,2024-12-28,London
S-976,D-918,62,1281.12,2024-12-06,London
S-977,D-2912,32,2012.11,2024-03-01,Liverpool
S-978,D-4487,69,4077.67,2021-04-06,Leeds
S-979,D-2505,91,4962.9,2023-10-19,Liverpool
S-980,D-3465,56,3156.03,2024-07-31,Liverpool
S-981,D-8599,81,1319.93,2024-02-13,Leeds
S-982,D-9376,77,2979.35,2022-12-08,Liverpool
S-983,D-3196,51,3241.56,2022-10-29,Leeds
S-984,D-5678,56,2669.42,2024-09-10,Manchester
S-985,D-4360,36,2011.21,2024-08-15,Leeds
S-986,D-4166,71,2628.14,2023-03-17,Manchester
S-987,D-230,9,3794.04,2023-11-15,Birmingham
S-988,D-7552,11,1110.94,2022-09-26,Leeds
S-989,D-1250,5,2930.38,2021-08-09,Liverpool
S-990,D-1109,43,3929.89,2022-01-11,Manchester
S-991,D-251,9,4473.51,2024-11-11,Manchester
S-992,D-7604,99,2601.33,2023-04-04,Birmingham
S-993,D-2811,22,3809.05,2021-12-26,Birmingham
S-994,D-8452,73,2192.26,2023-06-30,Manchester
S-995,D-6142,82,2423.51,2020-05-15,Liverpool
S-996,D-393,94,4513.48,2022-09-15,Leeds
S-997,D-2768,18,1028.84,2024-01-09,Manchester
S-998,D-3996,90,361.33,2023-03-30,Leeds
S-999,D-419,60,803.81,2023-04-14,Birmingham
S-1000,D-5670,19,4582.35,2021-04-17,London
S-1001,D-499,35,2022.63,2024-03-18,Birmingham
S-1002,D-6974,25,3089.75,2020-04-25,Liverpool
S-1003,D-7107,3,1455.4,2021-01-27,Manchester
S-1004,D-7283,95,2863.43,2024-04-09,Leeds
S-1005,D-1545,55,4889.5,2025-01-07,Manchester
S-1006,D-4139,64,3658.73,2022-10-28,Liverpool
S-1007,D-8862,61,3049.3,2020-11-07,Leeds
S-1008,D-5568,64,1960.05,2023-09-29,Birmingham
S-1009,D-3834,80,4656.97,2020-11-05,Liverpool
S-1010,D-3644,67,237.67,2024-06-22,Liverpool
S-1011,D-3264,30,1554.89,2023-11-20,Birmingham
